,revmodid,revmodcode,organization,english_translation,popular_alternative_name_or_acronym_most_recent,born,died,dead,age,duration,outcome_goal,adversary,achieve,partialsuccess,completesuccess,orderedsuccess,polcommand,nopolorgplus01,polorgplus,leader_s,leadershipdecapitation,killed,arrested,executed,separate,overthrow_takeover,empire,counterrev,reform,eliminate_expel,nsd,islamist,leftist,right,anarchist,identity_group_representation,excludedconstituentsatinception,size_year_one,size_peak,hegemonic,unifiedfront,area_of_operation,adversary.1,violent,nv,mixedapproach,as,ks,lethal,demonl,demonc,turnedviolent,ties,tiefights,sponsors,sponsorfights,west,latinamerica,mideastnafrica,africa,centraleurasia,southasia,seasia,eastasia,state,polity_year_one,polity_peak,dem_year_one,dem,autocracy,gdp_year_one,gdp,transition_to_democratic_party_politics,transitioned_from_organized_crime_to_resistance,transitioned_to_organized_crime,drugtrade,terrorism,foughtincivilwar,enteredpostcoldwar,lost_state_sponsorship,safe_haven,participates_in_negotiations,sas,sa,splinter_organization,ethnic,religious_sectarian,national,ideological,apocalyptic,fights_foreign_force
274,276,276JP,Frente Sandinista de Liberación Nacional (FSLN)/Frente de Liberación Nacional (FLN)/El Grupo de los Doce/Movimiento Pueblo Unido (MPU),Sandinista National Liberation Front,Sandinistas,1960,0,0,54.0,18,REPLACE NICARAGUAN REGIME WITH COMMUNIST STATE; PRESERVE SOCIALIST STATE; REPLACE NICARAGUAN REGIME WITH SOCIALIST STATE,"NICARAGUA, CONTRAS, U.S., HONDURAS",16,1,1,2,18,0,1,"CARLOS FONSECA, TOMÁS BORGE, DANIEL ORTEGA",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Nicaraguans,1.0,100.0,735967.0,1,1,NICARAGUA,Nicaragua; Contras; U.S.; Honduras,0,0,1,209,241,1.15311,0.0,0,0,12,0,7,1,0,1,0,0,0,0,0,0,1,2.0,2,0,0.0,1.0,,3349.0,1.0,0,0,1.0,1,1,1,1.0,0,1,0,0,0,0,0,0,1,0,1
275,277,277JQ,Movimiento de Acción Popular Unitaria (MAPU),Popular Unitary Action Movement,MAPU,1969,1994,1,25.0,21,REPLACE CHILEAN REGIME WITH COMMUNIST STATE,"CHILE, NON-COMMUNIST CHILEANS",0,0,0,0,2,1,0,"OSCAR GUILLERMO GARRETÓN, EDUARDO AQUEVEDO",0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Chileans,1.0,500.0,500.0,0,0,CHILE,Chile; non-communist Chileans,0,0,1,109,19,0.1743119,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,16.0,18,1,1.0,0.0,,3891.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0
276,278,278JR,Aleph/Aum Shinrikyo/Aum Shinsen no Kai (ASNK),Supreme Truth,,1984,0,0,30.0,30,PRECIPITATE THE APOCALYPSE,"THE SYSTEM, JAPAN",2,0,0,0,4,1,0,"SHOKO ASAHARA, FUMIHIRO JOYU",1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,Apocalytic Japanese and Russians,1.0,1000.0,45000.0,1,1,"JAPAN, RUSSIA",the system; Japan,1,0,0,8,20,2.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20.0,20,1,1.0,0.0,,42831.0,0.0,0,1,1.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,1,0
277,279,279JS,Kitaeb Hezbollah/Jaish al-Mukhtar,Party of Allah Brigade,,2006,0,0,8.0,8,ESTABLISH REVOLUTIONARY SHI'A STATE IN IRAQ,"U.S., MEK",2,0,0,0,0,1,0,"JAMAL JAFAAR MOHAMMED ALI EBRAHIMI (AKA ABU MAHDI AL-MUHANDIS), WATHIQ AL-BATAT",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Shi'a Islamist Iraqis,1.0,10.0,2000.0,0,0,IRAQ,U.S.; MeK,1,0,0,5,0,0.0,0.0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,47153.0,0.0,0,1,0.0,0,1,1,0.0,1,0,0,0,1,0,1,0,0,0,1
278,280,280JT,Sexta Epanastaton,Sect of Revolutionaries,,2009,2011,1,2.0,2,TOPPLE THE INTERNATIONAL SYSTEM,"THE SYSTEM, GREECE",0,0,0,0,0,1,0,LEADERLESS,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communists,1.0,10.0,10.0,0,0,GREECE,the system; Greece,1,0,0,3,2,0.6666667,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,28521.0,0.0,0,0,1.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
279,281,281JU,Hamas al-Iraq,Hamas of Iraq,,2007,2009,1,2.0,2,DEFEAT FOREIGN JIHADIS IN SUNNI AREAS,AQI,0,0,0,0,4,1,0,NO IDENTIFIABLE LEADER,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,Islamist Iraqis,1.0,10.0,10.0,0,0,IRAQ,AQI,1,0,0,3,2,0.6666667,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,0,0,1,0.0,0,1,0,0,1,0,1,0,0,0,0
280,282,282JV,Hizbullah/Vahdet Harekati/Ilim/Mustazaflar Harekati/Hür Dava Partisi,Kurdish Hezbollah/Turkish Hezbollah/Union Movement/Movement of the Oppressed/Free Cause Party,Kurdish Hezbollah,1983,0,0,31.0,31,DEFEAT PKK; ESTABLISH SUNNI THEOCRACY; PROMOTE ISLAMISM IN TURKEY,"PKK, NON-ISLAMIST TURKS",4,0,0,0,8,1,0,"HÜSSEIN VELIOGLU, ISA ALTSOY (AKA I)",1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,Islamist Kurds in Turkey,0.0,5000.0,120000.0,0,0,TURKEY,PKK; non-Islamist Turks,0,0,1,404,509,1.259901,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,1.0,0,0,0.0,1,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0
281,283,283JW,Harakat al-Khalas al-Islami/Harakat al-Jihad al-Islami al-Eritrea/Harakat al-Islah al-Islamiyyah al-Iritri,Eritrean Islamic Jihad Movement (EIJM),EIJM,1975,2007,1,32.0,32,REPLACE REGIME WITH ISLAMIST STATE,ERITREA,0,0,0,0,0,1,0,SHEIK KHALIL MUHAMMAD AMIR,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Eritreans,1.0,1000.0,1000.0,0,0,"ERITREA, ETHIOPIA, SUDAN",Eritrea,1,0,0,13,22,1.692308,0.0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,4.0,4,0,0.0,1.0,,403.0,0.0,0,0,0.0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0
282,284,284JX,Resistencia Nacional/Fuerzas Armadas de Resistencia Nacional (FARN),National Resistance Armed Forces,FARN,1975,1994,1,19.0,17,ESTABLISH COMMUNIST STATE IN EL SALVADOR,"EL SALVADOR, WOMEN'S ANTI-TERRORISM MOVEMENT, GUATEMALA, JAPAN, GERMANY, U.S., UK",8,0,0,0,6,1,0,"ERNESTO JOVEL, EDUARDO SANCHO CASTAÑEDA (AKA FERMAN CIENFUEGOS)",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist El Salvadorans,1.0,200.0,200.0,0,0,EL SALVADOR,El Salvador; women's anti-terrorism movement; Guatemala; Japan; Germany; U.S.; UK,0,0,1,41,18,0.4390244,0.0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,1,9.0,17,0,1.0,0.0,,1424.0,1.0,0,0,0.0,1,1,1,1.0,0,0,0,0,1,0,0,0,1,0,1
283,285,285JY,al-Jama'a al-Islamiyya al-Muqatila bi-Libya/al-Harakat al-Islamiyya al-Libya/Libyan Shield Force,Libyan Islamic Fighting Group (LIFG),LIFG,1990,0,0,24.0,24,REPLACE LIBYAN REGIME WITH ISLAMIST STATE; ESTABLISH ISLAMIST STATE IN LIBYA,QADAFFI'S LIBYA,4,0,0,0,4,1,0,"ABU BAKR AL-SHARIF, SALAH FATHI BIN SULEIMAN (AKS ABU ABDELRAHMAN AL-KHATTAB), ALI AMMAR ASHUR AL-RUFAYI (AKA ABU LAITH AL-LIBI), ABDELHAKIM BELHADJ (AKA ABU ABDULLAH AL-SADIQ), IBRAHIM TANTOUSH (AKA ABD AL-MUHSIN AL-LIBI)",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Libyans,1.0,100.0,1000.0,1,0,"LIBYA, AFGHANISTAN",Qadaffi's Libya,0,0,1,19,37,1.947368,0.0,0,0,10,1,1,1,0,0,1,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,15150.0,1.0,0,0,0.0,1,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0
284,286,286JZ,Groupe Islamique Combattant Marocain (GICM)/Harakat al-Islamiya al-Maghrebiya al-Muktila (HASM),Moroccan Islamic Combatant Group,GICM,1990,2010,1,20.0,20,REPLACE REGIME WITH ISLAMIST STATE,MOROCCO,0,0,0,0,2,1,0,"WALBANI MOHAMED (AKA ABU BILAL AL-ALBANI), MOHAMED EL-GUERBOUZI (AKA ABU ISSA), NOUREDDINE NAFIA, TAEB BENTIZI, ABDEL KARIM THAMI EL-MEJJATI",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamists Moroccans,1.0,100.0,100.0,1,0,"MOROCCO, SPAIN",Morocco,1,0,0,16,32,2.0,0.0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,2.0,4,0,0.0,1.0,,2828.0,0.0,0,1,1.0,1,0,1,0.0,0,0,12,1,0,0,1,0,0,0,0
285,287,287KA,Unidad Revolucionaria Nacional Guatemalteca (URNG),Guatemalan National Revolutionary Unity,URNG,1982,0,0,32.0,14,REPLACE GUATEMALAN REGIME WITH SOCIALIST STATE; ESTABLISH LEFTIST GOVERNMENT IN GUATEMALA,"GUATEMALA, FOREIGNERS",6,0,0,0,6,1,0,RICARDO ARNOLDO RAMIREZ DE LEON (AKA ROLANDO MORAN),0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Leftist Guatemalans,1.0,6000.0,10000.0,1,1,GUATEMALA,Guatemala; foreigners,0,0,1,131,115,0.8778626,0.0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,5.0,13,0,0.0,1.0,,2862.0,1.0,0,0,0.0,1,1,1,0.0,0,1,0,0,0,0,0,0,1,0,1
286,288,288KB,Partido Guatemalteco del Trabajo (PGT)/Partido Comunista de Guatemala (PCG),Guatemalan Party of Labour,PGT,1949,1998,1,49.0,36,ESTABLISH COMMUNIST STATE IN GUATEMALA/ESTABLISH SOCIALIST GOVERNMENT IN GUATEMALA,"GUATEMALA, FOREIGNERS",6,0,0,0,14,0,1,"JOSÉ MANUEL FORTUNY, VICTOR MANUEL GUTIERREZ, BERNARDO ALVARADO MONZON, HUBERTO ALVARADO ARELLAN, RICARDO ROSALES (AKA CARLOS GONZALEZ)",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Guatemalans/Socialist Guatemalans,1.0,1000.0,1300.0,0,0,GUATEMALA,Guatemala; foreigners,0,0,1,23,36,1.565217,0.0,0,0,5,1,3,0,0,1,0,0,0,0,0,0,1,5.0,13,0,0.0,1.0,,1222.0,1.0,0,0,0.0,1,1,1,0.0,0,1,0,0,1,0,0,0,1,0,1
287,289,289KC,Iraultza,Revolution,,1982,1988,1,6.0,6,ESTABLISH INDEPENDENT TROTSKYITE-BASQUE STATE,"U.S., SPAIN",0,0,0,0,0,1,0,NO IDENTIFIABLE LEADER,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Trotskite Basque,1.0,15.0,10.0,0,0,SPAIN,U.S.; Spain,1,0,0,24,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,20703.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
288,290,290KD,Terror Neged Terror (TNT),Terror against Terror,TNT,1983,1984,1,2.0,2,END PALESTINIAN TERRORISM,PALESTINIANS,0,0,0,0,0,1,0,"MENACHEM LIVNI MILITARY LEADER, YEHUDA ETZION POLITICAL LEADER, RABBI MOSHE LEVINGER SPIRITUAL LEADER",1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,Israelis,0.0,10.0,10.0,0,0,"ISRAEL, DISPUTED TERRITORIES",Palestinians,1,0,0,7,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0
289,291,291KE,Movimiento 14 de Junio (14J)/1J4,14th of June Movement,14J,1959,1960,1,1.0,1,OVERTHROW TRUJILLO REGIME,DOMINICAN REPUBLIC,0,0,0,0,2,1,0,"MANOLO TAVÁREZ, LEANDRO GUZMAN, MINERVA MIRABAL, PATRIA MIRABAL, MARIA TERESA MIRABAL",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Anti-Trujillo Dominicans,1.0,300.0,300.0,1,0,DOMINICAN REPUBLIC,Dominican Republic,0,1,0,0,0,0.0,4.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,,1,0,0.0,1.0,,204.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
290,292,292KF,Frente Clara Elizabeth Ramírez (FCER),Clara Elizabeth Ramirez Front (CERF),FCER,1983,1987,1,4.0,4,ESTABLISH COMMUNIST STATE IN EL SALVADOR,"U.S., EL SALVADOR",0,0,0,0,0,1,0,NO IDENTIFIABLE LEADER,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist El Salvadorans,1.0,10.0,20.0,0,0,EL SALVADOR,U.S.; El Salvador,1,0,0,6,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,18269.0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,1,0,1
291,293,293KG,Fuerzas Populares Revolucionarias Lorenzo Zelaya (FRP-LZ)/Partido Renovación Patriótica (PRP)/Froylan Turcios Command (FTC),Lorenzo Zelaya Popular Revolutionary Forces,FRP-LZ,1978,1992,1,14.0,12,ESTABLISH COMMUNIST STATE IN HONDURAS,"HONDURAS, U.S., CONTRAS",2,0,0,0,8,1,0,EFRAÍN DUARTE SALGADO,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Hondurans,1.0,25.0,300.0,0,0,HONDURAS,Honduras; U.S.; Contras,1,0,0,40,25,0.625,0.0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,3.0,16,0,1.0,1.0,,926.0,1.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,1
292,294,294KH,Ejercito Popular de Boricua (EPB),Popular Army of Boricua,Macheteros,1976,2010,1,34.0,34,ESTABLISH INDEPENDENT PUERTO RICAN STATE,U.S.,0,0,0,0,2,1,0,FILIBERTO OJEDA-RIOS,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Puerto Ricans,0.0,10.0,5700.0,1,0,UNITED STATES,U.S.,1,0,0,37,6,0.1621622,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,47153.0,0.0,0,1,1.0,1,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0
293,295,295KI,Frente Ricardo Franco (FRF),Ricardo Franco Front,FRF,1984,1988,1,4.0,4,ESTABLISH LEFTIST GOVERNMENT IN COLOMBIA,"COLOMBIA, U.S., FARC",0,0,0,0,2,1,0,"JOSÉ FEDOR REY ALVAREZ (AKA JAVIER DELGADO), HERNANDO PIZARRO LEON-GÓMEZ",0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Leftist Colombians,1.0,250.0,100.0,0,0,COLOMBIA,Colombia; U.S.; FARC,1,0,0,63,69,1.095238,0.0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,18.0,18,1,1.0,0.0,,1303.0,0.0,0,0,0.0,1,1,0,0.0,0,0,0,0,1,0,0,0,1,0,1
294,296,296KJ,Dal Khalsa/National Council of Khalistan (NCK),Dal Khalsa/National Council of Khalistan (NCK),,1972,0,0,42.0,36,ESTABLISH INDEPENDENT KHALISTAN,INDIA,2,0,0,0,4,1,0,GURBACHAN SINGH MANOCHAHAL,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Sikhs,1.0,200.0,200.0,1,0,INDIA,India,0,0,1,5,13,2.6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,1489.0,1.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
295,297,297KK,Khalistan Armed Force/Dashmesh Regiment,Khalistan Armed Force/Dashmesh Regiment,,1982,1987,1,5.0,5,ESTABLISH INDEPENDENT KHALISTAN,INDIA,0,0,0,0,0,1,0,"MAJ. GEN. SHAHEG SINGH, SANT JARNAIL SINGH",0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Sikhs,1.0,50.0,200.0,1,0,INDIA,India,1,0,0,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18.0,18,1,1.0,0.0,,337.0,0.0,0,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0
296,298,298KL,Fuerzas Armadas de Liberacion Nacional (FALN),Armed Forces of National Liberation ,FALN,1974,1983,1,9.0,9,ESTABLISH SOCIALIST-PUERTO RICAN STATE,U.S.,0,0,0,0,2,1,0,"CARLOS ALBERTO TORRES, FILIBERTO OJEDA RÍOS ",0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Socialist Puerto Ricans,0.0,10.0,45.0,1,0,UNITED STATES,U.S.,1,0,0,131,7,0.0534351,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,15000.0,0.0,0,1,0.0,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0
297,299,299KM,Bozkurtlar/Ülkü Ocaklari/Millyetçi Hareket Partisi (MHP)/Federatie van Turkse Verenigingen in Nederland,Grey Wolves,,1974,0,0,40.0,26,DEFEAT ANTI-TURKISH MOVEMENTS IN TURKEY,"PKK, ASALA, ARMENIA, CATHOLICS",10,1,0,1,10,0,1,"ALPARSLAN TÜRKES, DEVLET BAHÇELI",0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,Ultranationalist Turks,0.0,1000.0,300000.0,0,0,"TURKEY, EUROPE",PKK; ASALA; Armenia; Catholics,0,0,1,753,881,1.169987,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,1,1.0,1,0,1,1.0,0,0,0,0,0,0,0,1,0,0,1
298,300,300KN,Movimiento Nacionalista Cubano/Omega-7,Cuban Nationalist Movement,,1963,1983,1,20.0,20,REPLACE COMMUNIST REGIME IN CUBA WITH LIBERAL-DEMOCRACY,CUBA,0,0,0,0,0,1,0,EDUARDO AROCENA ,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,Pro-Democracy Cubans,1.0,10.0,10.0,1,0,UNITED STATES,Cuba,1,0,0,57,4,0.0701754,0.0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,2232.0,0.0,1,0,1.0,1,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0
299,301,301KO,United Freedom Front (UFF)/Sam Melville-Jonathan Jackson Unit,United Freedom Front (UFF)/Sam Melville-Jonathan Jackson Unit,UFF,1974,1984,1,10.0,10,PRECIPIATE COMMUNIST REVOLUTION IN THE U.S.,U.S.,0,0,0,0,2,1,0,RAYMOND LUC LEVASSEUR,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Americans,1.0,10.0,10.0,0,0,UNITED STATES,U.S.,1,0,0,29,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,16539.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
300,302,302KP,All Burma Students' Democratic Front (ABSDF)/Vigorous Burmese Student Warriors (VBSW),All Burma Students' Democratic Front (ABSDF)/Vigorous Burmese Student Warriors (VBSW),ABSDF,1988,0,0,26.0,26,TOPPLE MYANMAR REGIME,MYANMAR,4,0,0,0,4,1,0,U THAN KHE,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Regime Burmese,1.0,100.0,300.0,1,1,"BURMA, THAILAND",Myanmar,0,0,1,7,2,0.2857143,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.0,7,0,0.0,1.0,,0.0,0.0,0,0,0.0,1,0,1,0.0,0,1,0,0,0,0,0,0,1,0,0
301,303,303KQ,Alpha 66,Alpha 66,,1961,0,0,53.0,53,REPLACE COMMUNIST REGIME IN CUBA WITH LIBERAL-DEMOCRACY,CUBA,2,0,0,0,0,1,0,"ANTONIO VECIANA BLANCH, ANDRÉS NAZARIO SARGEN, HUMBERTO PEREZ ALVARADO",1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,Pro-Democracy Cubans,1.0,66.0,10.0,1,0,"UNITED STATES, CUBA",Cuba,0,0,1,6,1,0.1666667,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2.0,3,0,0.0,1.0,,5397.0,0.0,0,0,0.0,1,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0
302,304,304KR,Fuerza Democrática Nicaragüense (FDN)/Resistencia Nicaragüense (RN),Nicaraguan Democratic Force,Contras,1981,1990,1,9.0,9,TOPPLE THE SANDINISTA REGIME,"FSLN, FRP-LZ",16,1,1,2,12,0,1,"ISRAEL GALEANO CORNEJO, ADOLFO CALERO, H. BERMUDEZ, COMMANDANTE FRANKLIN",0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,Pro-Democracy Nicaraguans,1.0,10000.0,100.0,1,1,"NICARAGUA, HONDURAS",FSLN; FRP-LZ,0,0,1,105,100,0.952381,0.0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,4.0,11,0,0.0,1.0,,997.0,1.0,0,1,1.0,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0
303,305,305KS,Perseguidos por Pablo Escobar (Los Pepes),People Persecuted by Pablo Escobar,Los Pepes,1992,1993,1,1.0,1,ELIMINATE THE MEDELLIAN CARTEL,MEDELLIN CARTEL,20,1,1,2,0,1,0,FIDEL CASTAÑO GIL,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,Anti-Cartel Colombians,0.0,100.0,100.0,1,0,COLOMBIA,Medellin Cartel,1,0,0,300,300,1.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,1.0,0,0,0,0,0,0,0,0,1,0,0
304,306,306KT,Revolutionary Eelam Organization of Students (EROS)/Eelavar Democratic Front,Revolutionary Eelam Organization of Students (EROS)/Eelavar Democratic Front,EROS,1975,0,0,39.0,15,ESTABLISH INDEPENDENT TAMIL STATE; INSTITUTE SOCIALISM IN SRI LANKA,SRI LANKA,6,0,0,0,8,1,0,"VELUPILLAI BALAKUMAR, ELIYATHAMBY RATNASABAPATHY, NESAN SHANKAR RAJEE, NESADURAI THIRUNESAN (AKA SHANKAR RAJEE), NESAN THIRUNESAN, SINNA BALA",0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Socialist Tamils,1.0,1750.0,229877.0,1,0,SRI LANKA,Sri Lanka,0,0,1,2,1,0.5,0.0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,18.0,18,1,1.0,0.0,,463.0,0.0,0,0,0.0,1,1,1,0.0,0,1,0,0,0,0,0,0,1,0,0
305,307,307KU,Decade of Decadence anti-Khan movement [bloc: Pakistani People's Party; National Student Federation; Student Action Committee; Pakistan Federal Union of Journalists],Decade of Decadence anti-Khan movement [bloc: Pakistani People's Party; National Student Federation; Student Action Committee; Pakistan Federal Union of Journalists],,1968,1969,1,0.4,0,OVERTHROW KHAN REGIME,PAKISTAN,10,1,0,1,8,1,0,ZULFIKAR ALI BHUTTO,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Khan Pakistanis,1.0,3000.0,3000.0,0,0,PAKISTAN,Pakistan,0,1,0,0,0,0.0,5.0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,11.0,11,0,0.0,1.0,,885.0,1.0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
306,308,308KV,Ku Klux Klan (KKK)/White League/Red Shirts,Ku Klux Klan (KKK)/White League/Red Shirts,KKK,1866,0,0,148.0,148,ESTABLISH DEMOCRATIC HEGEMONY IN THE SOUTH; PRESERVE WHITE PROTESTANT SUPREMACY IN THE U.S.; ESTABLISH SEGREGATED STATE IN THE U.S.,"NON-WHITE AMERICANS, ""WHITE REPUBLICANS""",4,0,0,0,2,1,0,"NATHAN BEDFORD FORREST, WILLIAM JOSEPH SIMMONS, JAMES A. COLESCOTT, JEFF BERRY, SAMUEL BOWERS, JAMES FERRANDS",1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,White Supremacist Americans,1.0,100.0,4500000.0,1,0,UNITED STATES,"non-white Americans; ""white Republicans""",0,0,1,4023,3208,0.7974148,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,1,1.0,1,0,1,0.0,0,1,0,0,0,0,0,0,1,0,0
307,309,309KW,Aryan Nations (AN)/The Order,Aryan Nations (AN)/The Order,,1974,0,0,40.0,40,ESTABLISH WHITE-SUPREMACIST STATE IN THE U.S.,NON-WHITE AMERICANS,2,0,0,0,2,1,0,"RICHARD GIRNT BUTLER, BOB MATTHEWS ",1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,White Supremacist Americans,1.0,100.0,2200.0,0,0,UNITED STATES,non-White Americans,1,0,0,11,1,0.0909091,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,1,1.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
308,310,310KX,"Covenant, Sword, and Arm of the Lord (CSA)","Covenant, Sword, and Arm of the Lord (CSA)",CSA,1978,1985,1,7.0,7,ESTABLISH WHITE-SUPREMACIST STATE IN THE U.S.,ZOG,0,0,0,0,0,1,0,JAMES ELLISON,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,White Supremacist Americans,1.0,100.0,100.0,0,0,UNITED STATES,ZOG,1,0,0,4,1,0.25,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
