,revmodid,revmodcode,organization,english_translation,popular_alternative_name_or_acronym_most_recent,born,died,dead,age,duration,outcome_goal,adversary,achieve,partialsuccess,completesuccess,orderedsuccess,polcommand,nopolorgplus01,polorgplus,leader_s,leadershipdecapitation,killed,arrested,executed,separate,overthrow_takeover,empire,counterrev,reform,eliminate_expel,nsd,islamist,leftist,right,anarchist,identity_group_representation,excludedconstituentsatinception,size_year_one,size_peak,hegemonic,unifiedfront,area_of_operation,adversary.1,violent,nv,mixedapproach,as,ks,lethal,demonl,demonc,turnedviolent,ties,tiefights,sponsors,sponsorfights,west,latinamerica,mideastnafrica,africa,centraleurasia,southasia,seasia,eastasia,state,polity_year_one,polity_peak,dem_year_one,dem,autocracy,gdp_year_one,gdp,transition_to_democratic_party_politics,transitioned_from_organized_crime_to_resistance,transitioned_to_organized_crime,drugtrade,terrorism,foughtincivilwar,enteredpostcoldwar,lost_state_sponsorship,safe_haven,participates_in_negotiations,sas,sa,splinter_organization,ethnic,religious_sectarian,national,ideological,apocalyptic,fights_foreign_force
432,434,434PR,Hungarian anti-Soviet student movement ,,,1956,1956.0,1,0.9,0.9,democratize Hungary,U.S.S.R.; Hungary,0,0,0,0,4,1,0,Imre Nagy; Pál Maléter,1.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,Pro-Democracy Hungarians,1.0,30000.0,30000.0,1,1,Hungary,U.S.S.R.; Hungary,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,3566.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,1
433,435,435PS,Hungarian pro-democracy movement [bloc: Fidesz; Hungarian Democratic Forum; Christian Democratic People's Party],,,1989,1989.0,1,0.6,0.6,democratize Hungary,Hungary,20,1,1,2,16,1,0,Zoltán Bíró,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Pro-Democracy Hungarians,1.0,350000.0,350000.0,1,1,Hungary,Hungary,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10.0,10,0,0.0,1.0,,2783.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
434,436,436PT,Prague Spring/Czechoslovakian anti-Soviet student movement ,,,1968,1969.0,1,1.0,1.0,prevent Sovietization of Czechoslovakia ,U.S.S.R.,0,0,0,0,0,1,0,Alexander Dubcek,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Anti-Soviet Czechoslavakians,0.0,1000000.0,1000000.0,1,1,Czechoslovakia,U.S.S.R.,0,1,0,0,0,0.0,4.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,5202.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,1
435,437,437PU,Socialist Union of Youth/Civic Forum/Velvet Revolution/Gentle Revolution,,,1989,1991.0,1,2.0,1.1,democratize Czechoslovakia,Czechoslovakia,20,1,1,2,20,0,1,Vaclav Havel; Alexander Dubcek,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Pro-Democracy Czechoslavakians,1.0,1000000.0,1000000.0,1,1,Czechoslovakia,Czechoslovakia,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4.0,4,0,0.0,1.0,,1852.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
436,438,438PV,Public Against Violence,,,1989,1992.0,1,3.0,1.1,democratize Czechoslovakia; establish independent and democratic Slovakian state,Czech communist government,20,1,1,2,18,0,1,Milan Knazko; Ján Budaj; Fedor Gál,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Pro-Democracy Czechoslavakians,1.0,500000.0,500000.0,1,0,Slovakia,Czech communist government,0,1,0,0,0,0.0,6.0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3.0,4,0,0.0,1.0,,2690.0,,0,0,0.0,0,0,1,,1,0,0,0,0,0,0,0,1,0,0
437,439,439PW,Kyrgyzstan Democratic Movement,,,1989,1989.0,1,0.9,0.9,establish independent Kyrgyzstan,Kyrgyzstan,20,1,1,2,20,0,1,Jypar Jeksheev,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,Kyrgyzstanis,1.0,20000.0,20000.0,0,0,Kyrgyzstan,Kyrgyzstan,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,3,0,0.0,1.0,,550.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
438,440,440PX,Tulip Revolution,,,2005,2005.0,1,0.1,0.1,overthrow Akayev regime,Kyrgyzstan,20,1,1,2,14,0,1,Kurmanbek Bakiyev; Roza Otunbayeva,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Akayev Kyrgyzstanis,1.0,20000.0,20000.0,1,0,Kyrgyzstan,Kyrgyzstan,0,0,1,10,10,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,7,0,0.0,1.0,,476.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
439,441,441PY,anti-Ceausescu movement/Frontul Salvarii Nationale/Partidul Democrat,National Salvation Front/Democratic Party,,1987,2007.0,1,20.0,3.0,replace regime with democratic government,Romania,20,1,1,2,14,0,1,Ion Illiescu; Petre Roman,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,Pro-Democracy Romanians,1.0,100000.0,100000.0,1,1,Romania,Romania,0,0,1,100,550,5.5,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.0,2,0,0.0,1.0,,1790.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
440,442,442PZ,Tehrik-e Taliban/Mehsud Organization,Students Movement,Pakistani Taliban,2006,,0,8.0,8.0,replace Pakistan regime with shari'a state,Pakistan; NATO; Lashkar-e Islam,6,0,0,0,4,1,0,Baitullah Mehsud; Hakimullah Mehsud; Maulana Fazlullah,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Pashtuns,1.0,10000.0,50000.0,1,0,Pakistan,Pakistan; NATO; Lashkar-e Islam,1,0,0,442,3738,8.457013,0.0,0,0,18,1,0,0,0,0,0,0,0,1,0,0,1,5.0,17,0,1.0,0.0,,1275.0,0.0,0,1,1.0,1,1,1,0.0,0,0,293,1,0,0,1,0,0,0,0
441,443,443QA,Volksaufstand in Der DDR/construction workers,,,1953,1953.0,1,0.9,0.9,overthrow communist regime,East Germany,0,0,0,0,0,1,0,[leaderless],0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Anti-Communist East Germans,1.0,40000.0,400000.0,1,1,East Germany,East Germany,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,2,0,0.0,1.0,,,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
442,444,444QB,al-Jihad al-Islami al-Masri/Tanzim al-Jihad,Egyptian Islamic Jihad (EIJ),EIJ,1980,2001.0,1,21.0,21.0,establish Islamic state in Egypt,Egypt; the West,0,0,0,0,0,1,0,Sayyed Imam Al-Sharif; Muhammad Abd-al Salam Faraq; Ayman al-Zawahiri  ,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Egyptians,1.0,100.0,3000.0,1,0,global,Egypt; the West,1,0,0,62,77,1.241935,0.0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,1,4.0,4,0,0.0,1.0,,1476.0,0.0,0,0,0.0,1,0,1,1.0,1,0,5,1,1,0,1,0,0,0,0
443,445,445QC,Poznań June,,,1956,1956.0,1,0.4,0.4,institute economic reforms,Poland,0,0,0,0,0,1,0,Karol Modzelewski,,,,,0,0,0,0,1,0,0,0,0,0,0,Anti-Regime Poles,1.0,100000.0,100000.0,1,1,Poland,Poland,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,2864.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
444,446,446QD,Polish anti-Soviet student movement ,,,1968,1970.0,1,2.0,2.0,institute democratic reforms,Poland,0,0,0,0,2,1,0,Adam Michnik,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,Pro-Democracy Poles,1.0,20000.0,20000.0,1,1,Poland,Poland,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,4428.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
445,447,447QE,Solidarity Movement/Independent Party,,,1980,1989.0,1,9.0,9.0,replace regime with democratic state,Poland,20,1,1,2,20,0,1,Lech Walesa; Tadeusz Mazowiecki,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Pro-Democracy Poles,1.0,900000.0,900000.0,1,1,Poland,Poland,0,0,1,0,0,0.0,23.0,15,1,0,0,3,0,1,0,0,0,0,0,0,0,1,3.0,4,0,0.0,1.0,,2166.0,,0,0,0.0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0
446,448,448QF,Rose Revolution/United National Movement (UNM),,UNM,2003,2003.0,1,0.1,0.1,oust Shevardnadze from power,Georgia,20,1,1,2,18,0,1,Mikheil Saakashvili; Nino Burjanadze,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,Anti-Shevardnadze Georgians,1.0,30000.0,30000.0,1,0,Georgia,Georgia,0,1,0,0,0,0.0,7.0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15.0,15,0,0.0,1.0,,922.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
447,449,449QG,Sajūdis/Lietuvos Persitvarkymo Sąjūdis,Movement/Reform Movement of Lithuania,,1988,1992.0,1,4.0,2.0,establish independent Lithuanian state,U.S.S.R.,20,1,1,2,18,0,1,Vitautas Landsbergis,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Pro-Democracy Lithuanians,1.0,250000.0,250000.0,1,0,Lithuania,U.S.S.R.,0,1,0,0,0,0.0,3.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,10,0,0.0,1.0,,6894.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,1
448,450,450QH,Democratic Russia Movement (DRM),,DRM,1990,1995.0,1,5.0,1.5,establish a democratic state in Russia,pro-coup Russians,20,1,1,2,16,0,1,Mikhail Astafyev; Gavriil Popov,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Democracy Russians,1.0,250.0,300000.0,1,0,Russia,pro-coup Russians,0,1,0,0,0,0.0,3.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5.0,10,0,0.0,1.0,,3485.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
449,451,451QI,Jewish Armed Resistance (JAR)/Jewish Armed Resistance Strike Group,,JAR,1971,1995.0,1,24.0,24.0,free Jews from Soviet Union; counter the PLO,Soviet Union; PLO,0,0,0,0,0,1,0,[no identifiable leader],0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,Jews,1.0,10.0,10.0,0,0,U.S.; Canada; Italy,Soviet Union; PLO,1,0,0,20,2,0.1,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,3.0,7,0,0.0,1.0,,7112.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,1,0,1,0,0,0,1
450,452,452QJ,Days of Barricades/Latvian anti-Soviet movement [bloc: Helsinki '86; Citizens' Movement; Citizens' Congress; Latvian People's Front; Latvian National Independence Movement; Supreme Council],,,1986,1991.0,1,5.0,5.0,establish independent Latvian state,U.S.S.R.,20,1,1,2,18,0,1,Konstantins Pupurs; Linards Grantiņš; Raimonds Bitenieks; Martins Bariss,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Pro-Democracy Latvians,1.0,250000.0,500000.0,1,1,Latvia,U.S.S.R.,0,0,1,0,0,0.0,8.0,8,2,1,0,1,0,0,0,0,0,1,0,0,0,1,3.0,10,0,0.0,1.0,,6894.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,1
451,453,453QK,Orange Revolution/Nasha Ukrayina/Pora/anti-Kuchma movement/Ukrayina bez Kuchmy movement [bloc: opposition parties; Ukrainian Socialist Party; Ukrainian National Assembly-Ukrainian National Self-Defense; Ukrainian Communist Party],,,2000,2004.0,1,4.0,4.0,democratize Ukraine,Ukraine,10,1,0,1,12,0,1,Viktor Yushchenko; Yulia Tymoshenko,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Democracy Ukrainians,1.0,5000.0,500000.0,1,1,Ukraine,Ukraine,0,0,1,0,0,0.0,13.0,6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,16.0,16,1,1.0,1.0,,1367.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
452,454,454QL,anti-government movement,,,1989,1989.0,1,0.9,0.9,establish independent Belarusian state,Belarus,0,0,0,0,0,1,0,[no identifiable leader],0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Anti-Soviet Belarusians,1.0,100000.0,100000.0,1,0,Belarus,Belarus,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,3,0,0.0,1.0,,1650.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
453,455,455QM,Jeans Revolution,,,2006,2006.0,1,0.9,0.9,remove Lukashenko from office,Belarus,0,0,0,0,0,1,0,Alaksandar Kozulin; Alaksandar Milinkievič,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Lukashenko Belarusians,1.0,40000.0,40000.0,1,1,Belarus,Belarus,0,1,0,0,0,0.0,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,3,0,0.0,1.0,,3849.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
454,456,456QN,anti-government movement,,,1989,1989.0,1,0.9,0.9,replace regime with democratic state ,Albania,10,1,0,1,2,1,0,[committee],0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Pro-Democracy Albanians,1.0,50000.0,50000.0,1,1,Albania,Albania,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1,0,0.0,1.0,,686.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
455,457,457QO,Cuban democracy movement/Assembly to Promote the Civil Society/Movimiento Alternativa Republicana/Consejo Nacional de Resistencia Cívica,,,1998,,0,16.0,16.0,replace Castro regime with democratic state,Cuba,2,0,0,0,2,1,0,Marta Beatriz Roque Cabello; Guillermo Fariñas; Orlando Zapata Tamayo,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Pro-Democracy Cubans,1.0,1000.0,1000.0,1,1,Cuba,Cuba,0,1,0,0,0,0.0,4.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,6051.0,,0,0,0.0,0,0,1,,1,0,0,0,0,0,0,0,1,0,0
456,458,458QP,Committee for the Defense of Human Rights/Democratic Opposition of Slovenia (DEMOS),,DEMOS,1988,1992.0,1,4.0,2.1,institute democratic elections,Slovenia,20,1,1,2,20,0,1,Janez Jansa; Lojze Peterle,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,Pro-Democracy Slovenians,1.0,750000.0,750000.0,1,0,Slovenia,Slovenia,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5,0,0.0,1.0,,8699.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
457,459,459QQ,student protests,,,1968,1968.0,1,0.9,0.9,institute democratic reforms,Yugoslavia,10,1,0,1,4,1,0,[leaderless],0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,Pro-Democracy Yugoslavs,1.0,10000.0,10000.0,0,0,Yugoslavia,Yugoslavia,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,3272.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
458,460,460QR,Croatian Spring,,,1970,1971.0,1,0.9,0.9,institute democratic and economic reforms,Yugoslavia,0,0,0,0,0,1,0,Savka Dabčević-Kučar,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,Pro-Democracy Croatians,1.0,5000.0,10000.0,1,1,Yugoslavia,Yugoslavia,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,4151.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
459,461,461QS,Kosovar-Albanian student movement,,,1981,1981.0,1,0.9,0.9,establish autonomous Kosovar region,Yugoslavia,0,0,0,0,4,1,0,[no identifiable leader],0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,Kosovars,1.0,20000.0,20000.0,1,1,Yugoslavia,Yugoslavia,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5,0,0.0,1.0,,6134.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
460,462,462QT,Kosovar-Albanian independence movement,,,1989,1999.0,1,10.0,10.0,establish independent Kosovar state; establish autonomous Kosovar region,Yugoslavia,0,0,0,0,2,1,0,Adem Demaci; Ibrahim Rugova; Veton Surroi; Hydajet Hyseni,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Kosovars,1.0,10000.0,400000.0,1,0,Yugoslavia,Yugoslavia,0,1,0,0,0,0.0,4.0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5.0,5,0,0.0,1.0,,2795.0,,0,0,0.0,0,1,1,,0,0,0,0,0,0,1,0,0,0,0
461,463,463QU,Haotoki Metopo Epithesis,Chaotic Attack Front,,2001,2002.0,1,1.0,1.0,topple the international system,Greece/Greek Socialist Party; capitalism,0,0,0,0,0,1,0,[leaderless],0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,Leftist Anarchists,1.0,10.0,10.0,0,0,Greece,Greece/Greek Socialist Party; capitalism,1,0,0,2,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,13292.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
462,464,464QV,Jamaat al-Fuqra,Community of the Impoverished,,1979,,0,35.0,35.0,establish Islamist states in India and the U.S.,India; U.S.,4,0,0,0,2,1,0,Sheikh Mubarak Ali Jilani Hashemi,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Mujahedin,1.0,1000.0,3000.0,1,0,U.S.; Pakistan,India; U.S.,1,0,0,32,1,0.03125,0.0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,1,20.0,20,1,1.0,0.0,,53042.0,0.0,0,1,1.0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,1
463,465,465QW,Movimiento Iberico de Liberacion (MIL)/1000,Iberian Liberation Movement,MIL,1971,1973.0,1,2.0,2.0,overthrow Spain and replace it with a communist system,Spain,0,0,0,0,2,1,0,Jean-Marc Rouillan,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Anarcho-Communist Catalonians,1.0,10.0,10.0,0,0,Spain; France; Switzerland,Spain; Capitalists,1,0,0,8,1,0.125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,2291.0,0.0,0,0,0.0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0
464,466,466QX,pro-Ravalomanana movement,,,2002,2003.0,1,1.5,1.5,install democratically elected president,Madagascar,20,1,1,2,18,0,1,Marc Ravalomanana,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Ravalomanana Malagasy,1.0,1000000.0,1000000.0,1,1,Madagascar,Madagascar,0,0,1,0,0,0.0,8.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,17.0,17,1,1.0,0.0,,317.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
465,467,467QY,Independence Movement/Zikist Movement,,,1945,1950.0,1,5.0,5.0,establish Zikist state,UK,0,0,0,0,4,1,0,Nnamdi Azikiwe,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Zikists,1.0,1000.0,1000.0,1,0,Nigeria,UK,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0,20,1,1.0,0.0,,7056.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
466,468,468QZ,Movement for the Survival of the Ogoni People (MOSOP) [umbrella],,MOSOP,1990,1995.0,1,5.0,5.0,expel foreign oil companies from Niger Delta region,Nigeria; foreign oil companies,0,0,0,0,4,1,0,Ken Saro-Wiwa,1.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,Ogonis,1.0,300000.0,300000.0,1,0,Nigeria,Nigeria; foreign oil companies,0,0,1,1,0,0.0,2.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,5,0,0.0,1.0,,263.0,,0,0,0.0,1,0,1,,0,0,0,0,0,1,0,0,0,0,0
467,469,469RA,June 12 Struggle [anti-Abacha bloc: National Democratic Coalition (NADECO); Campaign for Democracy (CD)],,,1993,1999.0,1,6.0,6.0,establish civilian rule ,Nigeria,10,1,0,1,12,0,1,Wale Osun; M.K.O. Abiola,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Democracy Nigerians,1.0,1000000.0,1000000.0,1,1,Nigeria,Nigeria,0,0,1,6,10,1.666667,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,10,0,0.0,1.0,,315.0,,0,0,0.0,1,0,1,,0,0,0,0,0,0,0,0,1,0,0
468,470,470RB,United National Independence Party (UNIP),,UNIP,1959,,0,55.0,5.0,establish independent Zambian state,UK,20,1,1,2,20,0,1,Mainza Chona,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Zambians,1.0,1000.0,50000.0,1,0,Zambia,UK,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0,20,1,1.0,0.0,,9149.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
469,471,471RC,Movement for Multi-Party Democracy (MMD),,MMD,1990,,0,24.0,1.0,oust UNIP from power,Zambia,20,1,1,2,20,0,1,Frederick Chiluba,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-UNIP Zambians,1.0,15000.0,23000.0,1,0,Zambia,Zambia,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1,0,0.0,1.0,,420.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
470,472,472RD,anti-Chiluba movement/United Democratic Alliance [bloc: United Party for National Development (UPND); United National Independence Party (UNIP); Forum for Democracy and Development (FDD)],,,2001,2006.0,1,5.0,0.9,overthrow Chiluba regime,Zambia,12,1,0,1,16,0,1,Anderon K. Mazoka,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,Anti-MMD Zambians,0.0,877456.0,877456.0,1,0,Zambia,Zambia,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.0,11,0,0.0,1.0,,353.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
471,473,473RE,Convention People's Party,,,1949,1966.0,1,17.0,9.0,establish autonomous Gold Coast region; establish independent Ghanaian state,UK,20,1,1,2,18,0,1,Kwame Nkrumah,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Ghanaians,1.0,40000.0,50000.0,1,0,Ghana,UK,0,1,0,0,0,0.0,10.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0,20,1,1.0,0.0,,8017.0,,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
472,474,474RF,New Patriotic Party,,,1992,,0,22.0,0.9,oust Rawlings from power; institute liberal-democratic government in Ghana ,Ghana,20,1,1,2,20,0,1,John Agyekum Kufuor; Albert Adu Boahen,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,Anti-Rawlings Ghanaians,1.0,1213073.0,3576771.0,1,0,Ghana,Ghana,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12.0,12,0,0.0,1.0,,265.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
473,475,475RG,Malawi Congress Party/Nyasaland African Congress/Nyasaland Education African Council,,,1943,,0,71.0,0.9,establish independent Malawi state,UK,18,1,1,2,18,0,1,Hastings Banda,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Malawians,1.0,50000.0,50000.0,1,0,Malawi,UK,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0,20,1,1.0,0.0,,8240.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,1,0,0,0
474,476,476RH,anti-Banda movement [bloc: Catholic Church; university students; army officers; textile workers; United Front for Multiparty Democracy; Christian Council of Malawi; CCAP; Alliance for Democracy (AFORD); UDF],,,1992,1994.0,1,2.0,2.0,replace MCP regime with multi-party system,Malawi,20,1,1,2,18,0,1,Chikufwa Chicana; Catholic Bishops,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Banda Malawians,1.0,10000.0,10000.0,1,1,Malawi,Malawi,0,0,1,0,0,0.0,3.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,2,0,0.0,1.0,,228.0,,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
475,477,477RI,al-Jabhat al-Islamiyya lil-Muqawama al-Iraqiya (JAMI)/Salah ad-Din al-Ayyubi Brigades,Islamic Front for the Iraqi Resistance,JAMI,2004,2007.0,1,3.0,3.0,establish Islamist state in Iraq,U.S.,0,0,0,0,2,1,0,[no identifiable leader],0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,Mujahedin,1.0,50.0,50.0,0,0,Iraq,U.S.,1,0,0,24,2,0.0833333,0.0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,46459.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,1
476,478,478RJ,Kahane Chai,Kahane Lives,,1990,1994.0,1,4.0,4.0,expand the territorial borders of Israel,Palestinians,0,0,0,0,2,1,0,Binyamin Kahane; Baruch Marzel,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,Ultra-Zionists,1.0,50.0,50.0,0,0,Israel; disputed territories,Palestinians,1,0,0,2,0,0.0,0.0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,1,0,1,0,0,1,0
